"","TempMaxima","TempMinima","Insolacao","Evaporacao.Piche"
"5489",27.9,21.2,5,1.5
"5490",27.9,19,5,1.5
"5491",28.4,19,8,1.9
"5492",28.4,16.9,8,1.9
"5493",28.3,16.9,8.3,2
"5494",28.3,18.3,8.3,2
"5495",28,18.3,10.1,2.1
"5496",28,17.8,10.1,2.1
"5497",30.6,17.8,10.1,2.7
"5498",30.6,17.6,10.1,2.7
"5499",31,17.6,9.9,2.8
"5500",31,17.9,9.9,2.8
"5501",31.1,17.9,7.4,2.3
"5502",31.1,18,7.4,2.3
"5503",33.6,18,10.4,2.6
"5504",33.6,21.6,10.4,2.6
"5505",31.8,21.6,7.2,3.2
"5506",31.8,24.4,7.2,3.2
"5507",33,24.4,10.4,3
"5508",33,21.3,10.4,3
"5509",32.2,21.3,5.7,2.6
"5510",32.2,22.7,5.7,2.6
"5511",24.5,22.7,0,2.4
"5512",24.5,19.9,0,2.4
"5513",25.3,19.9,1.1,1.8
"5514",25.3,18.4,1.1,1.8
"5515",30.4,18.4,10.2,1.5
"5516",30.4,18.9,10.2,1.5
"5517",32.8,18.9,10.2,2.7
"5518",32.8,18.5,10.2,2.7
"5519",33.1,18.5,6,3
"5520",33.1,20.5,6,3
"5521",26,20.5,1.9,2
"5522",26,19.8,1.9,2
"5523",26.2,19.8,8.7,1
"5524",26.2,19.5,8.7,1
"5525",26.2,19.5,9.8,2.1
"5526",26.2,16,9.8,2.1
"5527",28.2,16,6.1,2.6
"5528",28.2,17,6.1,2.6
"5529",29.3,17,7.6,2.2
"5530",29.3,20.3,7.6,2.2
"5531",27.4,20.3,7.7,2.1
"5532",27.4,19.8,7.7,2.1
"5533",23.4,19.8,5.5,1.7
"5534",23.4,15.5,5.5,1.7
"5535",25,15.5,9.5,1.4
"5536",25,15.7,9.5,1.4
"5537",27.7,15.7,9.6,2.1
"5538",27.7,13.8,9.6,2.1
"5539",30.5,13.8,9.5,2.3
"5540",30.5,14.3,9.5,2.3
"5541",31.6,14.3,9.3,3
"5542",31.6,16.9,9.3,3
"5543",32.2,16.9,9.5,3.4
"5544",32.2,17.7,9.5,3.4
"5545",33.6,17.7,8.6,3.2
"5546",33.6,17.2,8.6,3.2
"5547",26.6,17.2,3.9,3.7
"5548",26.6,20.5,3.9,3.7
"5549",30.6,20.5,9.1,1.7
"5550",30.6,17.9,9.1,1.7
"5551",24.7,17.9,0,2.7
"5552",24.7,19.8,0,2.7
"5553",20.4,19.8,0,0.9
"5554",20.4,16.3,0,0.9
"5555",19.6,16.3,8.9,1
"5556",19.6,12.4,8.9,1
"5557",20.5,12.4,8.7,2.4
"5558",20.5,8.2,8.7,2.4
"5559",25.4,8.2,6,2.2
"5560",25.4,12,6,2.2
"5561",28.2,12,8.5,1.6
"5562",28.2,14.1,8.5,1.6
"5563",27,14.1,8.5,1.5
"5564",27,15.5,8.5,1.5
"5565",25,15.5,2.7,2.1
"5566",25,12.7,2.7,2.1
"5567",27.4,12.7,4.2,1.2
"5568",27.4,15.4,4.2,1.2
"5569",21.2,15.4,0,1.6
"5570",21.2,17.7,0,1.6
"5571",25.3,17.7,3.4,0.4
"5572",25.3,18.2,3.4,0.4
"5573",23.8,18.2,3.3,0.9
"5574",23.8,17.3,3.3,0.9
"5575",27.2,17.3,8.4,0.8
"5576",27.2,15.1,8.4,0.8
"5577",26.9,15.1,5.6,1.8
"5578",26.9,15,5.6,1.8
"5579",20.6,15,0,2
"5580",20.6,16.9,0,2
"5581",27.4,16.9,8.5,0.5
"5582",27.4,15.3,8.5,0.5
"5583",21.3,15.3,0,1.5
"5584",21.3,16.6,0,1.5
"5585",19.7,16.6,3.7,0.2
"5586",19.7,13.3,3.7,0.2
"5587",18.6,13.3,8.6,2
"5588",18.6,7,8.6,2
"5589",19.8,7,2.6,1.7
"5590",19.8,8,2.6,1.7
"5591",17.4,8,0.5,2.2
"5592",17.4,14.5,0.5,2.2
"5593",19.1,14.5,0,0.4
"5594",19.1,15.5,0,0.4
"5595",17.8,15.5,0,0.7
"5596",17.8,15.6,0,0.7
"5597",19.8,15.6,0.9,0.5
"5598",19.8,14.3,0.9,0.5
"5599",20.8,14.3,7.8,0.5
"5600",20.8,11.3,7.8,0.5
"5601",21.7,11.3,8.1,1.2
"5602",21.7,8.6,8.1,1.2
"5603",19.2,8.6,5.2,1.2
"5604",19.2,9.8,5.2,1.2
"5605",20.4,9.8,7.2,1.2
"5606",20.4,9,7.2,1.2
"5607",21,9,7.1,1
"5608",21,10.2,7.1,1
"5609",21.6,10.2,6.9,1.1
"5610",21.6,12,6.9,1.1
"5611",23.2,12,7.9,1.3
"5612",23.2,13.5,7.9,1.3
"5613",25.4,13.5,7.8,1.3
"5614",25.4,13.5,7.8,1.3
"5615",24.9,13.5,6.8,1.7
"5616",24.9,14,6.8,1.7
"5617",22.7,14,7.6,1.3
"5618",22.7,13.8,7.6,1.3
"5619",24,13.8,7.5,1.6
"5620",24,10.9,7.5,1.6
"5621",24.4,10.9,6.5,1.3
"5622",24.4,11.4,6.5,1.3
"5623",26.4,11.4,7.7,1.8
"5624",26.4,11,7.7,1.8
"5625",30.5,11,7.2,2.1
"5626",30.5,15.9,7.2,2.1
"5627",31.3,15.9,6.6,2.4
"5628",31.3,18.6,6.6,2.4
"5629",28.3,18.6,1.8,2.8
"5630",28.3,20,1.8,2.8
"5631",31.2,20,6.9,2.5
"5632",31.2,20.2,6.9,2.5
"5633",30,20.2,3.6,2.7
"5634",30,19.3,3.6,2.7
"5635",24,19.3,3.7,2.7
"5636",24,17.7,3.7,2.7
"5637",17.7,17.7,0.7,2.9
"5638",17.7,13.4,0.7,2.9
"5639",20.3,13.4,5.9,1.4
"5640",20.3,9.9,5.9,1.4
"5641",24.2,9.9,2.6,0.9
"5642",24.2,12,2.6,0.9
"5643",22.2,12,0,1.7
"5644",22.2,15.2,0,1.7
"5645",17.6,15.2,0,0.6
"5646",17.6,9.8,0,0.6
"5647",12.4,9.8,7.7,0.2
"5648",12.4,5.2,7.7,0.2
"5649",13.4,5.2,5.1,1.4
"5650",13.4,3.4,5.1,1.4
"5651",19.7,3.4,7.5,0.7
"5652",19.7,5,7.5,0.7
"5653",20.4,5,4.9,0.9
"5654",20.4,10,4.9,0.9
"5655",18.3,10,0,0.8
"5656",18.3,13.9,0,0.8
"5657",19.6,13.9,0,0.3
"5658",19.6,14.2,0,0.3
"5659",22.5,14.2,4.2,0.3
"5660",22.5,12,4.2,0.3
"5661",21.8,12,5.4,1
"5662",21.8,14.2,5.4,1
"5663",19.6,14.2,5,1.2
"5664",19.6,9.2,5,1.2
"5665",18.3,9.2,0,0.6
"5666",18.3,13.6,0,0.6
"5667",17.4,13.6,0,1
"5668",17.4,14.8,0,1
"5669",14.8,14.8,7.1,1.1
"5670",14.8,8.5,7.1,1.1
"5671",16.4,8.5,7.6,1.3
"5672",16.4,4.5,7.6,1.3
"5673",18.2,4.5,6.9,1.2
"5674",18.2,6,6.9,1.2
"5675",18.5,6,7.5,0.9
"5676",18.5,5,7.5,0.9
"5677",19.8,5,2.4,1
"5678",19.8,8.4,2.4,1
"5679",15.9,8.4,8.1,1.1
"5680",15.9,8,8.1,1.1
"5681",13.6,8,8.1,2.6
"5682",13.6,4.2,8.1,2.6
"5683",15.7,4.2,7.5,1.1
"5684",15.7,1.8,7.5,1.1
"5685",19.2,1.8,7.2,0.9
"5686",19.2,3.5,7.2,0.9
"5687",18.2,3.5,0.8,1.3
"5688",18.2,9.8,0.8,1.3
"5689",16.6,9.8,1.4,0.8
"5690",16.6,11.8,1.4,0.8
"5691",13.4,11.8,0.4,1.4
"5692",13.4,9.4,0.4,1.4
"5693",15.2,9.4,5.3,0.8
"5694",15.2,9.8,5.3,0.8
"5695",14.6,9.8,0.4,1
"5696",14.6,6.2,0.4,1
"5697",17,6.2,3.1,0.3
"5698",17,11.2,3.1,0.3
"5699",20.8,11.2,7.6,0.6
"5700",20.8,10.8,7.6,0.6
"5701",17.4,10.8,0,1.2
"5702",17.4,12,0,1.2
"5703",19.8,12,0,0.4
"5704",19.8,14.3,0,0.4
"5705",20,14.3,0,0.4
"5706",20,14.9,0,0.4
"5707",19.8,14.9,1.4,0.1
"5708",19.8,14,1.4,0.1
"5709",20.2,14,2.4,0.3
"5710",20.2,13.6,2.4,0.3
"5711",20.4,13.6,3.3,0.4
"5712",20.4,13.7,3.3,0.4
"5713",15.6,13.7,0,0.7
"5714",15.6,10.2,0,0.7
"5715",15.3,10.2,0,0.1
"5716",15.3,13.4,0,0.1
"5717",17.8,13.4,0.3,0.1
"5718",17.8,12.9,0.3,0.1
"5719",25.4,12.9,6.2,0.3
"5720",25.4,12.2,6.2,0.3
"5721",26.7,12.2,7.5,0.9
"5722",26.7,12.4,7.5,0.9
"5723",27.2,12.4,5.9,1.7
"5724",27.2,12.2,5.9,1.7
"5725",21,12.2,0,2.1
"5726",21,15.3,0,2.1
"5727",20.8,15.3,2,0.7
"5728",20.8,13.4,2,0.7
"5729",22.1,13.4,4.4,0.8
"5730",22.1,15.1,4.4,0.8
"5731",24.7,15.1,7.5,0.4
"5732",24.7,15.3,7.5,0.4
"5733",24.4,15.3,7,1.7
"5734",24.4,13.2,7,1.7
"5735",28,13.2,7.3,2
"5736",28,14.1,7.3,2
"5737",27.6,14.1,7.4,1.9
"5738",27.6,14.4,7.4,1.9
"5739",28.6,14.4,7.3,1.4
"5740",28.6,14.1,7.3,1.4
"5741",25.6,14.1,7.8,2.4
"5742",25.6,12.2,7.8,2.4
"5743",27,12.2,7.9,2.3
"5744",27,11,7.9,2.3
"5745",22.2,11,6.4,4.7
"5746",22.2,13.7,6.4,4.7
"5747",18.7,13.7,4.3,2.1
"5748",18.7,11.8,4.3,2.1
"5749",15.7,11.8,0,2
"5750",15.7,12.2,0,2
"5751",19.6,12.2,1,0.4
"5752",19.6,15.5,1,0.4
"5753",23.3,15.5,4.7,2
"5754",23.3,16.3,4.7,2
"5755",16.8,16.3,1.8,3
"5756",16.8,12.6,1.8,3
"5757",19.4,12.6,3.6,1.2
"5758",19.4,12.2,3.6,1.2
"5759",15.8,12.2,4.8,2.1
"5760",15.8,8.4,4.8,2.1
"5761",19.8,8.4,7.6,1.2
"5762",19.8,6.8,7.6,1.2
"5763",15.8,6.8,0,1.5
"5764",15.8,13.4,0,1.5
"5765",16.1,13.4,0,0.4
"5766",16.1,14.5,0,0.4
"5767",16.8,14.5,0,0.1
"5768",16.8,14.2,0,0.1
"5769",20.2,14.2,1.2,0.1
"5770",20.2,15.1,1.2,0.1
"5771",19.3,15.1,3.8,0.8
"5772",19.3,13,3.8,0.8
"5773",18.6,13,1,0.8
"5774",18.6,12,1,0.8
"5775",18.4,12,2.8,1
"5776",18.4,14.3,2.8,1
"5777",15,14.3,3.5,1.3
"5778",15,10.8,3.5,1.3
"5779",20,10.8,8,1.7
"5780",20,3.7,8,1.7
"5781",19.5,3.7,7.7,1.7
"5782",19.5,8.5,7.7,1.7
"5783",22.8,8.5,7.4,1.9
"5784",22.8,8.4,7.4,1.9
"5785",19.6,8.4,2,1.8
"5786",19.6,13.2,2,1.8
"5787",16.7,13.2,7.6,1.2
"5788",16.7,8.6,7.6,1.2
"5789",17.2,8.6,0.3,1.6
"5790",17.2,8,0.3,1.6
"5791",23.2,8,6.3,1
"5792",23.2,10.4,6.3,1
"5793",27.5,10.4,8.4,1.6
"5794",27.5,14.1,8.4,1.6
"5795",20.9,14.1,0,2.8
"5796",20.9,14,0,2.8
"5797",17.8,14,8.5,0.6
"5798",17.8,9.4,8.5,0.6
"5799",22.2,9.4,7.4,1
"5800",22.2,12.4,7.4,1
"5801",27,12.4,6.8,1.6
"5802",27,16.5,6.8,1.6
"5803",26.1,16.5,1.9,1.9
"5804",26.1,16.7,1.9,1.9
"5805",21.6,16.7,0,1.5
"5806",21.6,13.6,0,1.5
"5807",17,13.6,0,0.2
"5808",17,13.2,0,0.2
"5809",17.8,13.2,0,0.3
"5810",17.8,15.5,0,0.3
"5811",24.5,15.5,4.8,0
"5812",24.5,17.2,4.8,0
"5813",19.5,17.2,0,1
"5814",19.5,14.5,0,1
"5815",16.6,14.5,8.8,0.5
"5816",16.6,9.6,8.8,0.5
"5817",17,9.6,8,1
"5818",17,6.2,8,1
"5819",23.4,6.2,3.4,1.5
"5820",23.4,9.8,3.4,1.5
"5821",21.6,9.8,8.6,0.6
"5822",21.6,13.6,8.6,0.6
"5823",22.8,13.6,9,1.4
"5824",22.8,8.9,9,1.4
"5825",28.1,8.9,9,1.7
"5826",28.1,11.8,9,1.7
"5827",28.6,11.8,4.1,2.1
"5828",28.6,15.5,4.1,2.1
"5829",18,15.5,8.9,3.2
"5830",18,11.2,8.9,3.2
"5831",21,11.2,9.3,3.2
"5832",21,6.3,9.3,3.2
"5833",23.8,6.3,9.9,2.8
"5834",23.8,6.6,9.9,2.8
"5835",27,6.6,7.6,2.7
"5836",27,10.6,7.6,2.7
"5837",31.8,10.6,6.2,3.8
"5838",31.8,12.4,6.2,3.8
"5839",24.8,12.4,3.9,5.5
"5840",24.8,15.1,3.9,5.5
"5841",15.8,15.1,0,1.8
"5842",15.8,12.2,0,1.8
"5843",12.8,12.2,0,1.5
"5844",12.8,8.4,0,1.5
"5845",14.4,8.4,0.6,0.5
"5846",14.4,10.7,0.6,0.5
"5847",13.8,10.7,2.9,1.7
"5848",13.8,8.7,2.9,1.7
"5849",19.7,8.7,9.8,1.2
"5850",19.7,7.2,9.8,1.2
"5851",23.3,7.2,8.7,2.4
"5852",23.3,11.4,8.7,2.4
"5853",28.5,11.4,5.3,1.6
"5854",28.5,14.4,5.3,1.6
"5855",20.1,14.4,0,1.4
"5856",20.1,18.2,0,1.4
"5857",18.3,18.2,0,0.1
"5858",18.3,13.1,0,0.1
"5859",17.5,13.1,8,1.1
"5860",17.5,10.7,8,1.1
"5861",18,10.7,9.4,2.2
"5862",18,7.4,9.4,2.2
"5863",18.3,7.4,5.4,1.6
"5864",18.3,8,5.4,1.6
"5865",19.2,8,3.5,1.2
"5866",19.2,8.9,3.5,1.2
"5867",20.2,8.9,8.3,1
"5868",20.2,8.4,8.3,1
"5869",21.2,8.4,8.7,1.1
"5870",21.2,10.8,8.7,1.1
"5871",23,10.8,9.9,2.2
"5872",23,12.3,9.9,2.2
"5873",21.2,12.3,0.9,2.6
"5874",21.2,13.6,0.9,2.6
"5875",18.2,13.6,5.2,1.5
"5876",18.2,13,5.2,1.5
"5877",20.2,13,3,2.1
"5878",20.2,12.5,3,2.1
"5879",21,12.5,7.7,1
"5880",21,14.1,7.7,1
"5881",22.1,14.1,8.8,1.5
"5882",22.1,10.3,8.8,1.5
"5883",24,10.3,8.3,2.6
"5884",24,12.3,8.3,2.6
"5885",25.1,12.3,9.5,2.2
"5886",25.1,13.7,9.5,2.2
"5887",23.5,13.7,10.3,2.1
"5888",23.5,15,10.3,2.1
"5889",26.2,15,10.5,2.7
"5890",26.2,15,10.5,2.7
"5891",26.2,15,2.8,2.9
"5892",26.2,16.3,2.8,2.9
"5893",24.5,16.3,2.5,1.9
"5894",24.5,17.2,2.5,1.9
"5895",29,17.2,6.2,1.4
"5896",29,16.1,6.2,1.4
"5897",26,16.1,7,1.7
"5898",26,18.7,7,1.7
"5899",25.7,18.7,10.8,3.5
"5900",25.7,12.7,10.8,3.5
"5901",22.1,12.7,0,3
"5902",22.1,16,0,3
"5903",21,16,5.7,1
"5904",21,13.5,5.7,1
"5905",23.3,13.5,10.5,1.3
"5906",23.3,10.6,10.5,1.3
"5907",22.2,10.6,8.2,3
"5908",22.2,11.9,8.2,3
"5909",20,11.9,8,2.5
"5910",20,7.6,8,2.5
"5911",22.8,7.6,8.5,2.5
"5912",22.8,12.2,8.5,2.5
"5913",27.4,12.2,10.3,3.3
"5914",27.4,12,10.3,3.3
"5915",19.9,12,0,2.9
"5916",19.9,16.2,0,2.9
"5917",30.6,16.2,7.5,0.3
"5918",30.6,16.7,7.5,0.3
"5919",26.6,16.7,0,3.1
"5920",26.6,20.3,0,3.1
"5921",22.2,20.3,0.2,0.8
"5922",22.2,18,0.2,0.8
"5923",21.3,18,0,0.1
"5924",21.3,17.9,0,0.1
"5925",23,17.9,0.6,0.6
"5926",23,17.8,0.6,0.6
"5927",19.7,17.8,0,2.3
"5928",19.7,15,0,2.3
"5929",18.4,15,0,0.8
"5930",18.4,13.6,0,0.8
"5931",25.6,13.6,11.1,0.9
"5932",25.6,14.3,11.1,0.9
"5933",29.6,14.3,11.1,2.5
"5934",29.6,16.1,11.1,2.5
"5935",32.5,16.1,11.2,3
"5936",32.5,17.1,11.2,3
"5937",25.8,17.1,0.1,3.4
"5938",25.8,19.3,0.1,3.4
"5939",23.5,19.3,0.1,0.6
"5940",23.5,18.7,0.1,0.6
"5941",25.2,18.7,2.3,0.8
"5942",25.2,18.1,2.3,0.8
"5943",21.7,18.1,0,1.8
"5944",21.7,19.1,0,1.8
"5945",25.2,19.1,1.7,0.2
"5946",25.2,19.4,1.7,0.2
"5947",24.2,19.4,7.8,0.7
"5948",24.2,17.5,7.8,0.7
"5949",23.2,17.5,10.3,1.5
"5950",23.2,14.4,10.3,1.5
"5951",23.5,14.4,0,2
"5952",23.5,17.3,0,2
"5953",23.2,17.3,11.3,1.2
"5954",23.2,16.3,11.3,1.2
"5955",24,16.3,7.5,1.9
"5956",24,14.3,7.5,1.9
"5957",28.4,14.3,9,1.9
"5958",28.4,14.5,9,1.9
"5959",24.4,14.5,0.9,2
"5960",24.4,18.7,0.9,2
"5961",24.2,18.7,4.4,0.7
"5962",24.2,17.8,4.4,0.7
"5963",30,17.8,11.6,1.3
"5964",30,16.4,11.6,1.3
"5965",33,16.4,9.6,2.2
"5966",33,17.7,9.6,2.2
"5967",24.4,17.7,0.4,3.1
"5968",24.4,21.1,0.4,3.1
"5969",28,21.1,8.9,1
"5970",28,18.8,8.9,1
"5971",30.9,18.8,11.1,2.3
"5972",30.9,18.1,11.1,2.3
"5973",29,18.1,5,1.8
"5974",29,19.6,5,1.8
"5975",26.8,19.6,5.2,1.8
"5976",26.8,20.1,5.2,1.8
"5977",25.7,20.1,5.8,1.7
"5978",25.7,18.7,5.8,1.7
"5979",26,18.7,11.8,2.5
"5980",26,18.1,11.8,2.5
"5981",25.8,18.1,4.3,3.3
"5982",25.8,15.9,4.3,3.3
"5983",27.7,15.9,6.2,2
"5984",27.7,18.3,6.2,2
"5985",28.4,18.3,6.8,1.5
"5986",28.4,18,6.8,1.5
"5987",22.2,18,5.3,2.2
"5988",22.2,13.2,5.3,2.2
"5989",26.2,13.2,12,2.2
"5990",26.2,12.8,12,2.2
"5991",25,12.8,12.2,3.9
"5992",25,15.6,12.2,3.9
"5993",22.6,15.6,1.4,2.6
"5994",22.6,14,1.4,2.6
"5995",23.2,14,2.9,1.5
"5996",23.2,16.3,2.9,1.5
"5997",25.3,16.3,7.8,2.4
"5998",25.3,16.1,7.8,2.4
"5999",24.2,16.1,4.7,2.8
"6000",24.2,17.6,4.7,2.8
"6001",27.6,17.6,12.1,2.4
"6002",27.6,16.3,12.1,2.4
"6003",30.3,16.3,11.7,2.6
"6004",30.3,17,11.7,2.6
"6005",31.8,17,10.5,3.3
"6006",31.8,19.5,10.5,3.3
"6007",32.6,19.5,12.4,3
"6008",32.6,19.7,12.4,3
"6009",32.5,19.7,11.8,4
"6010",32.5,20.2,11.8,4
"6011",32.4,20.2,12.6,3
"6012",32.4,19.5,12.6,3
"6013",33.8,19.5,12.5,3.4
"6014",33.8,19.9,12.5,3.4
"6015",32.6,19.9,3.6,3
"6016",32.6,21.1,3.6,3
"6017",28,21.1,4.2,2.4
"6018",28,20.6,4.2,2.4
"6019",25.8,20.6,3.5,2.2
"6020",25.8,15.9,3.5,2.2
"6021",22,15.9,8.4,1.6
"6022",22,15.3,8.4,1.6
"6023",24.6,15.3,11.3,2
"6024",24.6,15.7,11.3,2
"6025",24.7,15.7,8.4,2.4
"6026",24.7,12.8,8.4,2.4
"6027",28,12.8,11.9,2.4
"6028",28,14.6,11.9,2.4
"6029",32.5,14.6,12.3,2.2
"6030",32.5,17.1,12.3,2.2
"6031",36.1,17.1,12.4,3.3
"6032",36.1,19.7,12.4,3.3
"6033",36,19.7,8.9,4
"6034",36,21.1,8.9,4
"6035",25.4,21.1,0.2,3.5
"6036",25.4,21.1,0.2,3.5
"6037",25.6,21.1,3.8,1.4
"6038",25.6,19.9,3.8,1.4
"6039",26.2,19.9,12,1.2
"6040",26.2,17,12,1.2
"6041",27.8,17,12.4,2.8
"6042",27.8,16.4,12.4,2.8
"6043",26.2,16.4,2.5,2.8
"6044",26.2,18.3,2.5,2.8
"6045",27.3,18.3,8.8,1.4
"6046",27.3,18.8,8.8,1.4
"6047",28.2,18.8,11.8,2.4
"6048",28.2,18.7,11.8,2.4
"6049",27.4,18.7,10.2,2.7
"6050",27.4,18.8,10.2,2.7
"6051",28.5,18.8,12.2,2.8
"6052",28.5,17.6,12.2,2.8
"6053",29.2,17.6,12,3.2
"6054",29.2,17.9,12,3.2
"6055",31.8,17.9,12.5,2.8
"6056",31.8,18.9,12.5,2.8
"6057",35.2,18.9,12.3,2.9
"6058",35.2,19.5,12.3,2.9
"6059",34.5,19.5,9.8,3.6
"6060",34.5,20.4,9.8,3.6
"6061",34.6,20.4,5.6,2.9
"6062",34.6,22.3,5.6,2.9
"6063",25,22.3,0.8,2.2
"6064",25,21.5,0.8,2.2
"6065",30.4,21.5,11.3,0.7
"6066",30.4,17.9,11.3,0.7
"6067",29.3,17.9,12.4,2.8
"6068",29.3,18,12.4,2.8
"6069",30.6,18,12.4,2.9
"6070",30.6,19,12.4,2.9
"6071",35.4,19,12.4,4.3
"6072",35.4,18.3,12.4,4.3
"6073",30.5,18.3,7.2,4.7
"6074",30.5,21.2,7.2,4.7
"6075",25.7,21.2,5.5,2.7
"6076",25.7,18,5.5,2.7
"6077",30.7,18,11.5,2.7
"6078",30.7,19.5,11.5,2.7
"6079",27.2,19.5,5.2,2.8
"6080",27.2,21.2,5.2,2.8
"6081",23.5,21.2,0,2.8
"6082",23.5,18.5,0,2.8
"6083",19,18.5,0,2
"6084",19,14.8,0,2
"6085",25.4,14.8,5.2,0.5
"6086",25.4,15.7,5.2,0.5
"6087",28,15.7,12,2
"6088",28,14.7,12,2
"6089",31.5,14.7,12.4,3.3
"6090",31.5,15,12.4,3.3
"6091",33.8,15,12.7,3.5
"6092",33.8,18,12.7,3.5
"6093",28.1,18,7.8,4.8
"6094",28.1,21.6,7.8,4.8
"6095",26.7,21.6,3.2,1.6
"6096",26.7,20.3,3.2,1.6
"6097",27.6,20.3,2.7,1.2
"6098",27.6,20.6,2.7,1.2
"6099",29.6,20.6,7.6,1.1
"6100",29.6,18.8,7.6,1.1
"6101",31.8,18.8,12,1.8
"6102",31.8,20.1,12,1.8
"6103",26.4,20.1,0.6,2.2
"6104",26.4,19.9,0.6,2.2
"6105",31.7,19.9,7.6,1.1
"6106",31.7,20.9,7.6,1.1
"6107",29.6,20.9,8.7,2
"6108",29.6,20.9,8.7,2
"6109",29.2,20.9,4.7,1.9
"6110",29.2,19.7,4.7,1.9
"6111",32.5,19.7,9.6,3
"6112",32.5,20.7,9.6,3
"6113",33.4,20.7,10.2,2.4
"6114",33.4,21.7,10.2,2.4
"6115",24,21.7,0,2.1
"6116",24,18.5,0,2.1
"6117",26.1,18.5,10.8,0.8
"6118",26.1,18.5,10.8,0.8
"6119",27.6,18.5,12.5,2.2
"6120",27.6,15.5,12.5,2.2
"6121",28,15.5,12.5,2.7
"6122",28,17.4,12.5,2.7
"6123",29,17.4,12,3.1
"6124",29,18.7,12,3.1
"6125",29.6,18.7,10.9,3.2
"6126",29.6,18.4,10.9,3.2
"6127",32.2,18.4,6.1,2.8
"6128",32.2,20,6.1,2.8
"6129",33.5,20,9.3,2.7
"6130",33.5,22,9.3,2.7
"6131",32.5,22,9.8,3.5
"6132",32.5,21.6,9.8,3.5
"6133",32,21.6,7,2
"6134",32,23,7,2
"6135",30.5,23,5,2
"6136",30.5,22.4,5,2
"6137",31.6,22.4,11.4,1.5
"6138",31.6,21.8,11.4,1.5
"6139",28.8,21.8,3.3,4
"6140",28.8,21.4,3.3,4
"6141",28.2,21.4,4.9,5.5
"6142",28.2,20.3,4.9,5.5
"6143",27.2,20.3,5.5,1.9
"6144",27.2,19.1,5.5,1.9
"6145",33.6,19.1,7.7,1.8
"6146",33.6,21.3,7.7,1.8
"6147",29.1,21.3,5.4,3.8
"6148",29.1,22.1,5.4,3.8
"6149",29,22.1,11.5,1.6
"6150",29,17.4,11.5,1.6
"6151",31.4,17.4,5.2,2.8
"6152",31.4,19.9,5.2,2.8
"6153",30.7,19.9,9,2.6
"6154",30.7,23.2,9,2.6
"6155",30.6,23.2,10.6,2.6
"6156",30.6,20,10.6,2.6
"6157",33.6,20,11.6,2.9
"6158",33.6,20.4,11.6,2.9
"6159",34.3,20.4,11.4,3.3
"6160",34.3,19.7,11.4,3.3
"6161",30.2,19.7,4.9,3.2
"6162",30.2,23.4,4.9,3.2
"6163",27.2,23.4,11.7,2.6
"6164",27.2,18.2,11.7,2.6
"6165",29.5,18.2,11.6,2.6
"6166",29.5,16.1,11.6,2.6
"6167",30.4,16.1,10.3,2.8
"6168",30.4,18,10.3,2.8
"6169",30.4,18,8.3,2.9
"6170",30.4,18.4,8.3,2.9
"6171",33.2,18.4,6.4,2.8
"6172",33.2,21.8,6.4,2.8
"6173",33,21.8,8.6,2.5
"6174",33,22.5,8.6,2.5
"6175",32.6,22.5,5.9,2.2
"6176",32.6,23.9,5.9,2.2
"6177",30.4,23.9,0.7,2
"6178",30.4,23.2,0.7,2
"6179",32,23.2,8.4,1.3
"6180",32,22.1,8.4,1.3
"6181",30.8,22.1,6.5,2.7
"6182",30.8,22.2,6.5,2.7
"6183",34,22.2,9.8,1.5
"6184",34,22.6,9.8,1.5
"6185",28.4,22.6,0,2.4
"6186",28.4,22,0,2.4
"6187",27,22,8.7,0.6
"6188",27,18.7,8.7,0.6
"6189",26.9,18.7,3.9,2
"6190",26.9,19.1,3.9,2
"6191",25.5,19.1,0.7,1.5
"6192",25.5,20.3,0.7,1.5
"6193",28.6,20.3,2.8,0.8
"6194",28.6,21.6,2.8,0.8
"6195",28.7,21.6,4.3,1.2
"6196",28.7,21.8,4.3,1.2
"6197",31.8,21.8,3.5,2.5
"6198",31.8,22.1,3.5,2.5
"6199",26.8,22.1,0,1.5
"6200",26.8,23.6,0,1.5
"6201",30,23.6,5.5,0.5
"6202",30,21.3,5.5,0.5
"6203",33.8,21.3,9,0.9
"6204",33.8,21.5,9,0.9
"6205",28.1,21.5,4.5,2.3
"6206",28.1,22.5,4.5,2.3
"6207",27.5,22.5,5.9,1.6
"6208",27.5,20,5.9,1.6
"6209",29.4,20,9.1,2.2
"6210",29.4,19.4,9.1,2.2
"6211",29.9,19.4,3.3,1.8
"6212",29.9,21.1,3.3,1.8
"6213",27.2,21.1,9,1.3
"6214",27.2,19.6,9,1.3
"6215",28.4,19.6,8.4,1.7
"6216",28.4,21.8,8.4,1.7
"6217",30.2,21.8,3.1,2.5
"6218",30.2,22.2,3.1,2.5
"6219",28.2,22.2,5.8,1.4
"6220",28.2,21.7,5.8,1.4
"6221",29.4,21.7,9.7,1.5
"6222",29.4,20.1,9.7,1.5
"6223",29.7,20.1,10.4,3
"6224",29.7,18.9,10.4,3
"6225",26.5,18.9,1.9,4.4
"6226",26.5,19.2,1.9,4.4
"6227",27.2,19.2,9.8,1.8
"6228",27.2,14,9.8,1.8
"6229",24.9,14,3.8,2.4
"6230",24.9,16.5,3.8,2.4
"6231",26.7,16.5,10.2,1.9
"6232",26.7,16.4,10.2,1.9
"6233",28,16.4,10.1,2.3
