Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media
83967;17/08/2007;1200;1.6;;10.6;;;;;
83967;18/08/2007;0;;13.8;;0;0.5;12.52;93;2.133.333
83967;18/08/2007;1200;7.2;;10.8;;;;;
83967;19/08/2007;0;;22.7;;6.3;0.2;15.68;85.5;2
83967;19/08/2007;1200;0.3;;12;;;;;
83967;20/08/2007;0;;15.2;;2.4;1.5;11.68;81;2.3
83967;20/08/2007;1200;2.5;;10;;;;;
83967;21/08/2007;0;;13.4;;2.1;1.3;8.6;90;0.633333
83967;21/08/2007;1200;0.8;;5.4;;;;;
83967;22/08/2007;0;;21.6;;8.1;0.7;13.84;76.75;0.533333
83967;22/08/2007;1200;0;;6.6;;;;;
83967;23/08/2007;0;;31;;7.2;1.4;21.02;76.5;0.266667
83967;23/08/2007;1200;0;;13.5;;;;;
83967;24/08/2007;0;;22.2;;0;2.5;14.84;88.75;2.933.333
83967;24/08/2007;1200;0;;12.6;;;;;
83967;25/08/2007;0;;14.5;;0;0.6;13.66;95.5;3.066.667
83967;25/08/2007;1200;5.8;;12.4;;;;;
83967;26/08/2007;0;;16.2;;0;0.1;14.98;90;3.3
83967;26/08/2007;1200;55.3;;14.4;;;;;
83967;27/08/2007;0;;14.7;;5.1;0.9;11.7;75.25;4.133.333
83967;27/08/2007;1200;0.7;;10.8;;;;;
83967;28/08/2007;0;;17.6;;5.8;1.5;10.64;79;0.2
83967;28/08/2007;1200;0;;5.7;;;;;
83967;29/08/2007;0;;18.3;;8.5;3;11.02;83.25;1.466.667
83967;29/08/2007;1200;0;;5;;;;;
83967;30/08/2007;0;;19.4;;4.8;0.4;15.06;75.75;4.666.667
83967;30/08/2007;1200;0;;10.7;;;;;
83967;31/08/2007;0;;21.4;;1.3;1.7;17.12;86.5;0.7
83967;31/08/2007;1200;5.2;;13.7;;;;;
83967;01/09/2007;0;;19.2;;0.2;0.9;15.72;91;0.366667
83967;01/09/2007;1200;0;;12.6;;;;;
83967;02/09/2007;0;;19;;0;0.5;16.72;93.5;1.233.333
83967;02/09/2007;1200;4.7;;15.8;;;;;
83967;03/09/2007;0;;26;;9.1;0.7;18.92;82;1.733.333
83967;03/09/2007;1200;3.4;;14.7;;;;;
83967;04/09/2007;0;;32.6;;7.1;1;23.18;77.5;1.233.333
83967;04/09/2007;1200;0;;15.7;;;;;
83967;05/09/2007;0;;33.6;;8.1;2.6;23;75.75;0.2
83967;05/09/2007;1200;0;;19.2;;;;;
83967;06/09/2007;0;;25.8;;0.4;3;20.4;85.75;0.366667
83967;06/09/2007;1200;0;;16.8;;;;;
83967;07/09/2007;0;;29.8;;2.3;2.2;22.2;79.5;0.333333
83967;07/09/2007;1200;0.4;;17.5;;;;;
83967;08/09/2007;0;;33;;8.8;1.4;23.38;66;1.433.333
83967;08/09/2007;1200;0;;16.3;;;;;
83967;09/09/2007;0;;33.8;;9;2.6;23.26;70;0.1
83967;09/09/2007;1200;0;;16.7;;;;;
83967;10/09/2007;0;;32.8;;5.3;3.2;22.78;66.25;1
83967;10/09/2007;1200;0;;15.9;;;;;
83967;11/09/2007;0;;32.2;;8.8;3.4;23.44;67.75;0.7
83967;11/09/2007;1200;0;;16.2;;;;;
83967;12/09/2007;0;;30;;5.3;3;22.6;79;1.166.667
83967;12/09/2007;1200;0;;20.1;;;;;
83967;13/09/2007;0;;29.2;;6.3;1.7;22.08;74.5;1.133.333
83967;13/09/2007;1200;0;;17.4;;;;;
83967;14/09/2007;0;;30.7;;6.6;2.5;21.94;71.5;0.633333
83967;14/09/2007;1200;0;;16.6;;;;;
83967;15/09/2007;0;;25.2;;1.5;2.8;20.12;83.5;1.533.333
83967;15/09/2007;1200;0;;16.9;;;;;
83967;16/09/2007;0;;23;;0.8;2;19.1;87;2.466.667
83967;16/09/2007;1200;0;;17.9;;;;;
83967;17/09/2007;0;;20.6;;3.1;0.4;17.66;69.25;4.1
83967;17/09/2007;1200;0;;15.9;;;;;
83967;18/09/2007;0;;18.5;;0;2.7;17.02;97;1.6
83967;18/09/2007;1200;5.3;;15.8;;;;;
83967;19/09/2007;0;;23.5;;9.4;0.3;18.14;73.25;2.766.667
83967;19/09/2007;1200;23.4;;16.3;;;;;
83967;20/09/2007;0;;18.4;;0;2.3;17;95;1.666.667
83967;20/09/2007;1200;0;;14.6;;;;;
83967;21/09/2007;0;;18.8;;0;0.3;17.44;94.5;0.633333
83967;21/09/2007;1200;24.5;;15.7;;;;;
83967;22/09/2007;0;;19.4;;0;0.3;17.72;96.25;0.966667
83967;22/09/2007;1200;10.8;;16.6;;;;;
83967;23/09/2007;0;;21.3;;0;0.1;17.34;93;1.8
83967;23/09/2007;1200;78.7;;15.6;;;;;
83967;24/09/2007;0;;17;;10.3;1.2;12.76;56.75;4.7
83967;24/09/2007;1200;17;;9.6;;;;;
83967;25/09/2007;0;;17.8;;6.8;3.6;12.9;72.25;2.2
83967;25/09/2007;1200;0;;10;;;;;
83967;26/09/2007;0;;21.2;;5.2;1.6;15.68;78.75;2.433.333
83967;26/09/2007;1200;0;;10;;;;;
83967;27/09/2007;0;;23.7;;3.8;1.8;19.06;86.75;0.633333
83967;27/09/2007;1200;6.5;;15.2;;;;;
83967;28/09/2007;0;;24.4;;9.1;1.2;18.6;77.75;1.033.333
83967;28/09/2007;1200;0.1;;16.6;;;;;
83967;29/09/2007;0;;24.8;;8;1.8;16.48;77;1.766.667
83967;29/09/2007;1200;0.1;;12.2;;;;;
83967;30/09/2007;0;;23.9;;10.2;2.4;18.1;73;2.9
83967;30/09/2007;1200;0;;13.8;;;;;
83967;01/10/2007;0;;26.7;;10.2;2.6;20.36;61.5;2.466.667
83967;01/10/2007;1200;0;;14.9;;;;;
83967;02/10/2007;0;;28.2;;9.9;3.3;20.42;68.75;1.566.667
83967;02/10/2007;1200;0;;14.6;;;;;
83967;03/10/2007;0;;29.4;;1;2.5;21.72;75;0.9
83967;03/10/2007;1200;0;;17.4;;;;;
83967;04/10/2007;0;;22;;0;2.2;20.52;92;0.366667
83967;04/10/2007;1200;0.5;;19;;;;;
83967;05/10/2007;0;;27.8;;0;0.7;22;82.75;1.433.333
83967;05/10/2007;1200;1;;18.1;;;;;
83967;06/10/2007;0;;27.8;;2;1.2;22.3;85.75;0.933333
83967;06/10/2007;1200;0;;17.9;;;;;
83967;07/10/2007;0;;21.8;;0;1.4;17.9;91;3.3
83967;07/10/2007;1200;4.2;;16.7;;;;;
83967;08/10/2007;0;;19.4;;0;0.6;18.56;92.25;2.633.333
83967;08/10/2007;1200;3.5;;17;;;;;
83967;09/10/2007;0;;31;;6.9;0.6;24.56;74;1.233.333
83967;09/10/2007;1200;0.5;;18.4;;;;;
83967;10/10/2007;0;;25.6;;0.4;2.3;22.22;86.25;2.366.667
83967;10/10/2007;1200;0.2;;20.1;;;;;
83967;11/10/2007;0;;21.4;;0;0.7;18.16;89.5;2.066.667
83967;11/10/2007;1200;1.3;;16.8;;;;;
83967;12/10/2007;0;;24;;0.1;1.1;20.88;84.75;2.3
83967;12/10/2007;1200;8.1;;17.6;;;;;
83967;13/10/2007;0;;23.5;;7.1;1.7;17.7;73.5;2.466.667
83967;13/10/2007;1200;3.8;;15.8;;;;;
83967;14/10/2007;0;;21.5;;4.9;1.7;17.14;78.25;3.366.667
83967;14/10/2007;1200;0;;11.8;;;;;
83967;15/10/2007;0;;22.2;;1.4;1.7;18.68;86.75;2.4
83967;15/10/2007;1200;2.8;;16.8;;;;;
83967;16/10/2007;0;;21.9;;0.7;1;19.66;93.75;1.733.333
83967;16/10/2007;1200;22.4;;17.8;;;;;
83967;17/10/2007;0;;23.7;;6.4;0.4;18.98;78;0.933333
83967;17/10/2007;1200;3;;16.2;;;;;
83967;18/10/2007;0;;26.6;;10.5;1.4;19.88;79;1.966.667
83967;18/10/2007;1200;0;;15.4;;;;;
83967;19/10/2007;0;;29.6;;9.4;1.8;21.64;78.75;1.4
83967;19/10/2007;1200;0;;17.8;;;;;
83967;20/10/2007;0;;32;;7;2.8;25.2;67;2
83967;20/10/2007;1200;0;;17.8;;;;;
83967;21/10/2007;0;;26.4;;2.3;1;20.1;67.25;2.1
83967;21/10/2007;1200;0;;17.6;;;;;
83967;22/10/2007;0;;25.7;;11.7;2;18.58;63.75;1.4
83967;22/10/2007;1200;0;;12.2;;;;;
83967;23/10/2007;0;;23.4;;3.4;3.5;19.3;67.75;3.166.667
83967;23/10/2007;1200;0;;16.3;;;;;
83967;24/10/2007;0;;26.3;;11.6;2.5;20.34;66.75;2.166.667
83967;24/10/2007;1200;0;;15.8;;;;;
83967;25/10/2007;0;;31.4;;10.8;3.2;23.36;67.75;1.166.667
83967;25/10/2007;1200;0;;16.5;;;;;
83967;26/10/2007;0;;31.8;;10;3.3;24.64;70.25;1.666.667
83967;26/10/2007;1200;0;;21.6;;;;;
83967;27/10/2007;0;;28.8;;2.1;2.7;23.26;73;1.566.667
83967;27/10/2007;1200;0;;19.3;;;;;
83967;28/10/2007;0;;29;;8;1.7;22.16;82.5;2.433.333
83967;28/10/2007;1200;3;;17.8;;;;;
83967;29/10/2007;0;;22.8;;0;1.8;20.9;93.25;1.166.667
83967;29/10/2007;1200;7.9;;20;;;;;
83967;30/10/2007;0;;24.3;;0.3;0.4;21.2;89.25;1
83967;30/10/2007;1200;7.6;;18.1;;;;;
83967;31/10/2007;0;;30.8;;6.8;0.8;24.68;76;1.333.333
83967;31/10/2007;1200;0.2;;19.5;;;;;
83967;01/11/2007;0;;25.2;;0;1.6;19.28;88;1
83967;01/11/2007;1200;52;;16.2;;;;;
83967;02/11/2007;0;;21.1;;0.7;0.8;17.3;76;1.433.333
83967;02/11/2007;1200;1.6;;14.7;;;;;
83967;03/11/2007;0;;24.8;;11.8;1.2;20.28;58.25;2.166.667
83967;03/11/2007;1200;0;;14;;;;;
83967;04/11/2007;0;;23.2;;8.8;3.5;16.98;60.25;2.2
83967;04/11/2007;1200;0.5;;15.1;;;;;
83967;05/11/2007;0;;23.1;;11.7;2.9;16.5;65;1.966.667
83967;05/11/2007;1200;0;;9.4;;;;;
83967;06/11/2007;0;;25.8;;9.3;1.7;19.02;67.25;1.566.667
83967;06/11/2007;1200;0;;12;;;;;
83967;07/11/2007;0;;31.7;;11.7;1.9;22.9;65.75;1.6
83967;07/11/2007;1200;0;;14.3;;;;;
83967;08/11/2007;0;;35;;10.4;2.4;25.38;59.75;1.2
83967;08/11/2007;1200;0;;17.8;;;;;
83967;09/11/2007;0;;29.2;;0.2;2.8;24.94;70.5;1.8
83967;09/11/2007;1200;0;;23;;;;;
83967;10/11/2007;0;;25.5;;2.6;1.9;19.82;81.25;2.2
83967;10/11/2007;1200;0;;16.7;;;;;
83967;11/11/2007;0;;22.8;;11.5;0.8;18.34;49.75;3.5
83967;11/11/2007;1200;11.2;;15;;;;;
83967;12/11/2007;0;;22.3;;10.1;1.8;16.26;64.75;1.466.667
83967;12/11/2007;1200;0;;11;;;;;
83967;13/11/2007;0;;30;;12.3;2.5;21.44;67.5;1.833.333
83967;13/11/2007;1200;0;;11.6;;;;;
83967;14/11/2007;0;;24;;0.8;0.6;20.02;77.25;2.2
83967;14/11/2007;1200;6.1;;17.7;;;;;
83967;15/11/2007;0;;20.6;;12.2;4.4;15.22;64.75;3.3
83967;15/11/2007;1200;0;;10;;;;;
83967;16/11/2007;0;;26.9;;11.9;2;19.5;65;2.6
83967;16/11/2007;1200;0;;12;;;;;
83967;17/11/2007;0;;31;;9.5;3;23.56;67;1.366.667
83967;17/11/2007;1200;0;;16.1;;;;;
83967;18/11/2007;0;;24.4;;0.3;2.5;20.92;96;0.7
83967;18/11/2007;1200;14.8;;19.2;;;;;
83967;19/11/2007;0;;28;;6.7;0.4;21.84;84.5;0.8
83967;19/11/2007;1200;31.3;;19.2;;;;;
83967;20/11/2007;0;;31.5;;8.2;1.2;22.48;66.25;1.9
83967;20/11/2007;1200;0;;18.1;;;;;
83967;21/11/2007;0;;27.6;;12;2.9;21.82;67.75;1.566.667
83967;21/11/2007;1200;0;;15.2;;;;;
83967;22/11/2007;0;;29.2;;12;2.2;22.42;67.75;2.4
83967;22/11/2007;1200;0;;16.2;;;;;
83967;23/11/2007;0;;33;;9.1;3.3;24.24;65;2.133.333
83967;23/11/2007;1200;0;;17.2;;;;;
83967;24/11/2007;0;;23.6;;0;3.1;18.6;91.75;1.8
83967;24/11/2007;1200;3.9;;16.6;;;;;
83967;25/11/2007;0;;20.8;;0;0.7;17.7;80.5;1.766.667
83967;25/11/2007;1200;10.9;;15.1;;;;;
83967;26/11/2007;0;;27.2;;11.7;1.4;21.38;66.75;0.933333
83967;26/11/2007;1200;0;;16.1;;;;;
83967;27/11/2007;0;;27.6;;12.2;2.4;20.62;68;1.366.667
83967;27/11/2007;1200;0;;14.4;;;;;
83967;28/11/2007;0;;26.6;;12.1;2.4;20.08;65.5;2.466.667
83967;28/11/2007;1200;0;;14;;;;;
83967;29/11/2007;0;;27.5;;12.7;2.6;20.5;65.25;1.8
83967;29/11/2007;1200;0;;14.3;;;;;
83967;30/11/2007;0;;27.2;;12.4;2.7;20.98;69;2.633.333
83967;30/11/2007;1200;0;;15.2;;;;;
83967;01/12/2007;0;;28.1;;12.2;2.8;21.44;69.5;2.966.667
83967;01/12/2007;1200;0;;16.7;;;;;
83967;02/12/2007;0;;30.4;;10.4;2.8;22.52;72.5;1.333.333
83967;02/12/2007;1200;0;;16.8;;;;;
83967;03/12/2007;0;;29.6;;7.9;2.5;23.6;74.75;2.633.333
83967;03/12/2007;1200;0;;19;;;;;
83967;04/12/2007;0;;34.6;;11.2;2.5;26.2;73.25;1.8
83967;04/12/2007;1200;0;;20.5;;;;;
83967;05/12/2007;0;;27.8;;1;2.5;22.12;86.25;2.4
83967;05/12/2007;1200;8.3;;19.9;;;;;
83967;06/12/2007;0;;26.4;;6.3;1.7;20.98;72.75;0.7
83967;06/12/2007;1200;0.6;;19.1;;;;;
83967;07/12/2007;0;;29.8;;12;2.1;22.96;56.5;1
83967;07/12/2007;1200;0;;15;;;;;
83967;08/12/2007;0;;32.5;;12.5;5.2;25.34;54.75;1.333.333
83967;08/12/2007;1200;0;;17.8;;;;;
83967;09/12/2007;0;;29.6;;12.6;3.7;23.62;63.25;2.533.333
83967;09/12/2007;1200;0;;21.1;;;;;
83967;10/12/2007;0;;35.4;;7.4;3.4;25.7;75.5;0.933333
83967;10/12/2007;1200;0;;19.5;;;;;
83967;11/12/2007;0;;23.9;;0.1;2.4;20.76;75.75;1.533.333
83967;11/12/2007;1200;15;;18.9;;;;;
83967;12/12/2007;0;;26.4;;11.2;1.8;19.86;65.5;2.666.667
83967;12/12/2007;1200;0.3;;13.6;;;;;
83967;13/12/2007;0;;29.6;;12.7;3;21.54;61.25;2.733.333
83967;13/12/2007;1200;0;;13.8;;;;;
83967;14/12/2007;0;;32.3;;12.5;3.5;23.56;63.75;1.433.333
83967;14/12/2007;1200;0;;17.5;;;;;
83967;15/12/2007;0;;32;;11.7;3.4;24.6;65.5;1.9
83967;15/12/2007;1200;0;;16.6;;;;;
83967;16/12/2007;0;;25;;1.2;3.1;21.6;76.25;1.933.333
83967;16/12/2007;1200;0;;19.8;;;;;
83967;17/12/2007;0;;27.2;;11.3;1.8;22.08;63.25;3.3
83967;17/12/2007;1200;0.9;;17.5;;;;;
83967;18/12/2007;0;;31.2;;6.7;3.2;23.94;76;1.333.333
83967;18/12/2007;1200;0;;16.9;;;;;
83967;19/12/2007;0;;29;;11.2;2.3;23.84;73;1.866.667
83967;19/12/2007;1200;5.6;;20;;;;;
83967;20/12/2007;0;;29.6;;11.2;2.4;23.18;70;1.6
83967;20/12/2007;1200;0;;18.7;;;;;
83967;21/12/2007;0;;32.4;;11.7;3;24.74;68;1.066.667
83967;21/12/2007;1200;0;;18.7;;;;;
83967;22/12/2007;0;;34.3;;8.4;5.3;26.16;65.75;1
83967;22/12/2007;1200;0;;19.5;;;;;
83967;23/12/2007;0;;34.4;;11.2;4;25.78;68.5;2.2
83967;23/12/2007;1200;0;;21.3;;;;;
83967;24/12/2007;0;;35;;9.6;3.5;26.58;72.75;1.466.667
83967;24/12/2007;1200;0;;20.9;;;;;
83967;25/12/2007;0;;29.6;;1.8;2.8;25.2;80.25;0.566667
83967;25/12/2007;1200;26.4;;20.6;;;;;
83967;26/12/2007;0;;34.6;;11.7;2.2;27.88;59.25;1.233.333
83967;26/12/2007;1200;0.2;;21.6;;;;;
83967;27/12/2007;0;;31.9;;3.9;1.5;26.8;77.75;1.233.333
83967;27/12/2007;1200;0;;23.8;;;;;
83967;28/12/2007;0;;32.8;;6.5;4;27.02;73;1.466.667
83967;28/12/2007;1200;0;;23.7;;;;;
83967;29/12/2007;0;;30.2;;0.8;2.6;23.94;87.25;0.7
83967;29/12/2007;1200;5.4;;21.4;;;;;
83967;30/12/2007;0;;28.9;;1.8;0.9;24.88;83.75;0.766667
83967;30/12/2007;1200;26;;20.9;;;;;
83967;31/12/2007;0;;32.5;;12.4;1.9;26.62;71;2.233.333
83967;31/12/2007;1200;0.3;;22.2;;;;;
83967;01/01/2008;0;;33.6;;11.6;2.6;26.2;73.75;1.666.667
83967;01/01/2008;1200;0;;22;;;;;
83967;02/01/2008;0;;34.2;;11.3;2.9;27.42;70.25;1.2
83967;02/01/2008;1200;0;;23.1;;;;;
83967;03/01/2008;0;;35.7;;9.4;3.5;27.66;66.75;1.7
83967;03/01/2008;1200;0;;22.6;;;;;
83967;04/01/2008;0;;31.7;;12;3.2;27.08;73.5;1.866.667
83967;04/01/2008;1200;0;;23.9;;;;;
83967;05/01/2008;0;;30.2;;7.4;2.2;24.86;77.5;1.333.333
83967;05/01/2008;1200;6.4;;22.3;;;;;
83967;06/01/2008;0;;30;;11.4;1.9;23.92;63;2.133.333
83967;06/01/2008;1200;7.3;;20.2;;;;;
83967;07/01/2008;0;;32.1;;10.8;3.3;24.2;66;1.066.667
83967;07/01/2008;1200;0;;16.9;;;;;
83967;08/01/2008;0;;34.6;;11.9;2.8;26.24;63;1.3
83967;08/01/2008;1200;0;;19;;;;;
83967;09/01/2008;0;;35.3;;12;4.2;26.76;64.25;1.466.667
83967;09/01/2008;1200;0;;19.3;;;;;
83967;10/01/2008;0;;37.5;;12.3;4.8;28.9;56.25;1.2
83967;10/01/2008;1200;0;;21.4;;;;;
83967;11/01/2008;0;;29;;2;4.2;22.42;88.5;2.666.667
83967;11/01/2008;1200;21.2;;20.4;;;;;
83967;12/01/2008;0;;27.7;;9;2.5;22.84;57.25;2.633.333
83967;12/01/2008;1200;7.3;;18.5;;;;;
83967;13/01/2008;0;;28.7;;12.1;2.3;23.6;65.25;3.633.333
83967;13/01/2008;1200;0;;19.1;;;;;
83967;14/01/2008;0;;31.2;;11.7;3.1;25.82;75;2.2
83967;14/01/2008;1200;0;;20.4;;;;;
83967;15/01/2008;0;;33.4;;11.5;2.5;27.24;71.25;1.2
83967;15/01/2008;1200;0;;22;;;;;
83967;16/01/2008;0;;32.8;;2.6;3.2;26.46;73.5;2.6
83967;16/01/2008;1200;0;;24;;;;;
83967;17/01/2008;0;;27.4;;3.6;2.7;22.84;74;0.8
83967;17/01/2008;1200;7.9;;20.3;;;;;
83967;18/01/2008;0;;30.2;;6.3;2;24.66;78.5;1.133.333
83967;18/01/2008;1200;0;;19.3;;;;;
83967;19/01/2008;0;;24.7;;1.4;2.8;22.42;83.25;1.966.667
83967;19/01/2008;1200;1.1;;21.2;;;;;
83967;20/01/2008;0;;27.2;;10.8;1.2;22.06;64.25;1.4
83967;20/01/2008;1200;3.7;;18.2;;;;;
83967;21/01/2008;0;;27.8;;11.7;2.8;21.46;61.5;2.3
83967;21/01/2008;1200;0;;15.5;;;;;
83967;22/01/2008;0;;28.7;;12.4;3.6;22.66;60;2.6
83967;22/01/2008;1200;0;;16.4;;;;;
83967;23/01/2008;0;;28.6;;9.6;3.8;23.54;63;3.066.667
83967;23/01/2008;1200;0;;18.5;;;;;
83967;24/01/2008;0;;31.2;;11.7;4;24.26;66;2.333.333
83967;24/01/2008;1200;0;;18.9;;;;;
83967;25/01/2008;0;;30.2;;12.2;3.7;24.16;63.25;2.533.333
83967;25/01/2008;1200;0;;19.9;;;;;
83967;26/01/2008;0;;28.6;;11.6;3.9;23.64;66;4.066.667
83967;26/01/2008;1200;0;;20.1;;;;;
83967;27/01/2008;0;;30;;9.1;4;24.18;66.5;3.233.333
83967;27/01/2008;1200;0;;20.9;;;;;
83967;28/01/2008;0;;30.2;;8.7;3.9;24.18;70;2.833.333
83967;28/01/2008;1200;0;;19.2;;;;;
83967;29/01/2008;0;;31.2;;2.8;3.1;25.06;65.5;0.966667
83967;29/01/2008;1200;0;;20;;;;;
83967;30/01/2008;0;;25;;0.1;2.4;20.84;90.75;1.033.333
83967;30/01/2008;1200;3.5;;19;;;;;
83967;31/01/2008;0;;23.8;;0;0.7;20.62;90;1.133.333
83967;31/01/2008;1200;46.6;;19.1;;;;;
83967;01/02/2008;0;;26.4;;1.8;0.7;22.46;85.75;0.733333
83967;01/02/2008;1200;7;;19.4;;;;;
83967;02/02/2008;0;;26.5;;2.1;1.6;22.32;91.75;0.333333
83967;02/02/2008;1200;0.3;;20.1;;;;;
83967;03/02/2008;0;;25.2;;7.3;0.4;20.9;68;2.2
83967;03/02/2008;1200;7.6;;19;;;;;
83967;04/02/2008;0;;27.8;;11.9;2.2;20.68;65;1.3
83967;04/02/2008;1200;0;;14.4;;;;;
83967;05/02/2008;0;;32.4;;11.9;2.8;23.9;61;1.133.333
83967;05/02/2008;1200;0;;15.2;;;;;
83967;06/02/2008;0;;32.7;;11.9;3.2;25.36;64.25;0.966667
83967;06/02/2008;1200;0;;20.7;;;;;
83967;07/02/2008;0;;34.4;;11.9;4.3;25.76;58.25;1.566.667
83967;07/02/2008;1200;0;;19;;;;;
83967;08/02/2008;0;;34;;10.9;3.8;25.66;67.75;1.333.333
83967;08/02/2008;1200;0;;20.3;;;;;
83967;09/02/2008;0;;31.8;;7.9;3.6;24.92;75.5;0.2
83967;09/02/2008;1200;0;;20.7;;;;;
83967;10/02/2008;0;;30.8;;6.8;2.7;24.52;87.5;1.633.333
83967;10/02/2008;1200;3;;21.8;;;;;
83967;11/02/2008;0;;22.4;;0;0.9;20.68;91.75;0.966667
83967;11/02/2008;1200;45.3;;20;;;;;
83967;12/02/2008;0;;26;;3.4;0.7;21.32;83;1.5
83967;12/02/2008;1200;4.4;;19;;;;;
83967;13/02/2008;0;;28.4;;11.5;1;22.68;76;2.666.667
83967;13/02/2008;1200;1.4;;17.4;;;;;
83967;14/02/2008;0;;31.5;;10.1;2.5;24;73.25;0.966667
83967;14/02/2008;1200;0;;19.3;;;;;
83967;15/02/2008;0;;32;;10.2;2.1;25.02;79.75;1.333.333
83967;15/02/2008;1200;0;;19.7;;;;;
83967;16/02/2008;0;;28.8;;3.1;2;24.6;83.5;1.3
83967;16/02/2008;1200;0.2;;22.8;;;;;
83967;17/02/2008;0;;31.4;;9.9;1.4;24.54;78;2.2
83967;17/02/2008;1200;1.4;;19.8;;;;;
83967;18/02/2008;0;;30;;10.8;1.9;24.58;76.25;1.5
83967;18/02/2008;1200;0;;19.9;;;;;
83967;19/02/2008;0;;29.4;;9.7;2.3;24.58;77.25;2.166.667
83967;19/02/2008;1200;0;;21.4;;;;;
83967;20/02/2008;0;;29.8;;6.6;2.4;24.96;78.75;2.333.333
83967;20/02/2008;1200;0;;21.7;;;;;
83967;21/02/2008;0;;31.2;;9.8;1.5;24.42;74.25;1.4
83967;21/02/2008;1200;0;;20.1;;;;;
83967;22/02/2008;0;;30.6;;8;2.6;23.9;74;0.6
83967;22/02/2008;1200;0;;17.7;;;;;
83967;23/02/2008;0;;30;;9.1;2.6;24.5;71.75;1.366.667
83967;23/02/2008;1200;0;;20.7;;;;;
83967;24/02/2008;0;;30.2;;11;2.1;24.38;73;2.233.333
83967;24/02/2008;1200;0;;20.1;;;;;
83967;25/02/2008;0;;30.4;;10.7;3;25.2;71.75;1.666.667
83967;25/02/2008;1200;0;;21.8;;;;;
83967;26/02/2008;0;;30.7;;11;2.9;25.14;73.25;3.033.333
83967;26/02/2008;1200;0;;22;;;;;
83967;27/02/2008;0;;32.2;;9.4;2.8;26.06;67.25;2.966.667
83967;27/02/2008;1200;0;;22.2;;;;;
83967;28/02/2008;0;;31.4;;2.6;3.7;25.76;68.75;2.2
83967;28/02/2008;1200;0;;23.4;;;;;
83967;29/02/2008;0;;24.5;;0.2;3.8;22.22;89.75;1.966.667
83967;29/02/2008;1200;1.5;;21.1;;;;;
83967;01/03/2008;0;;29;;4;0.8;23.6;85.5;1.5
83967;01/03/2008;1200;24.8;;20.2;;;;;
83967;02/03/2008;0;;29.8;;5.8;1.2;24.1;79.75;0.7
83967;02/03/2008;1200;7.3;;19.9;;;;;
83967;03/03/2008;0;;29.6;;8.6;1.9;24.46;80.75;2.133.333
83967;03/03/2008;1200;6.9;;21.1;;;;;
83967;04/03/2008;0;;28.8;;9.5;2.2;24.84;72.25;2.733.333
83967;04/03/2008;1200;2.6;;21.4;;;;;
83967;05/03/2008;0;;29;;9.8;2.8;24.88;67;1.033.333
83967;05/03/2008;1200;0.9;;21.8;;;;;
83967;06/03/2008;0;;30.6;;10.2;2.6;24.78;61.75;1.033.333
83967;06/03/2008;1200;0;;19;;;;;
83967;07/03/2008;0;;31.4;;10;3.8;25.02;65;1.333.333
83967;07/03/2008;1200;0;;19.2;;;;;
83967;08/03/2008;0;;33.5;;10.2;3.3;25.76;73.25;0.7
83967;08/03/2008;1200;0;;20.1;;;;;
83967;09/03/2008;0;;34.7;;8.6;2.3;26.28;73;0.766667
83967;09/03/2008;1200;0;;21.5;;;;;
83967;10/03/2008;0;;30.2;;1.2;2.6;25.5;83;0.833333
83967;10/03/2008;1200;0;;22.5;;;;;
83967;11/03/2008;0;;25.6;;0.2;1.4;22.44;73;1.8
83967;11/03/2008;1200;3.6;;21.2;;;;;
83967;12/03/2008;0;;27.9;;5;1.5;22.02;80;0.933333
83967;12/03/2008;1200;0.3;;19;;;;;
83967;13/03/2008;0;;28.4;;8;1.9;22.32;68.5;2.033.333
83967;13/03/2008;1200;0;;16.9;;;;;
83967;14/03/2008;0;;28.3;;8.3;2;21.68;73.5;0.833333
83967;14/03/2008;1200;0.2;;18.3;;;;;
83967;15/03/2008;0;;28;;10.1;2.1;22.44;74;2.2
83967;15/03/2008;1200;0;;17.8;;;;;
83967;16/03/2008;0;;30.6;;10.1;2.7;23.02;68.25;1.5
83967;16/03/2008;1200;0;;17.6;;;;;
83967;17/03/2008;0;;31;;9.9;2.8;23.3;72;1.066.667
83967;17/03/2008;1200;0;;17.9;;;;;
83967;18/03/2008;0;;31.1;;7.4;2.3;23.7;75;1.8
83967;18/03/2008;1200;0;;18;;;;;
83967;19/03/2008;0;;33.6;;10.4;2.6;26.66;71.75;1.4
83967;19/03/2008;1200;0;;21.6;;;;;
83967;20/03/2008;0;;31.8;;7.2;3.2;26.8;72;1.6
83967;20/03/2008;1200;0;;24.4;;;;;
83967;21/03/2008;0;;33;;10.4;3;26.04;71.5;0.833333
83967;21/03/2008;1200;0;;21.3;;;;;
83967;22/03/2008;0;;32.2;;5.7;2.6;25.42;70.25;3.266.667
83967;22/03/2008;1200;0;;22.7;;;;;
83967;23/03/2008;0;;24.5;;0;2.4;21.8;74;1.4
83967;23/03/2008;1200;4;;19.9;;;;;
83967;24/03/2008;0;;25.3;;1.1;1.8;21.58;80.75;1.5
83967;24/03/2008;1200;0;;18.4;;;;;
83967;25/03/2008;0;;30.4;;10.2;1.5;23.44;69;2.233.333
83967;25/03/2008;1200;0;;18.9;;;;;
